-0.06608197	-0.009588573	-0.04099685	0.04254047	-0.2716559	-0.1699118	-0.08262099	-0.1592206	0.04034034	0.003938701	0.04576359	-0.2971753	-0.147672	-0.3280853	-0.05980055	-0.02516996	0.01726651	-0.08022794	-0.1327255	0.02901153	0.1063335	-0.006499385	0.1330721	0.009110762	-0.008807937	-0.0708154	0.1718442	0.07917786	-0.02198706	0.1308816	-0.09055061	0.1384847	0.1001438	0.0769081	-0.04519884	0.02237048	-0.08716998	-0.1449384	0.1728949	0.115359	0.05756221	0.1269305	-0.1401814	0.112393	0.02153936	0.2065782	-0.1171884	0.3508748	-0.08344707	-0.05124528	-0.01161117	0.07317962	0.0857318	0.0463045	0.1179069	-0.1138393	-0.04698901	-0.08980852	0.02541472	-0.04945784	0.102437	-0.08654018	-0.09216738	0.1139902	0.03563232	-0.02528965	-0.08176022	-0.07421551	-0.09924459	0.01082281	-0.04999867	0.07181179	-0.03225146	-0.002289893	0.05391872	-0.03670426	-0.04471638	0.002260392	0.06214223	-0.04242257	-0.02226236	-0.04228117	0.02288592	-0.01906862	-0.05461748	0.004854866	-0.0300693	-0.01143116	-0.0199947	-0.03500445	0.001465972	-0.0278712	0.01746068	0.003803491	0.01616298	0.009785314	0.004216985	0.005059905	0.001618901	0.09998672	
-0.0833251	0.00246617	-0.09339283	0.09677457	-0.1618993	-0.2196349	-0.07621598	-0.15285	0.02849748	0.04263414	0.05788443	-0.243149	0.03495656	-0.288448	-0.1264986	0.07655527	0.04312363	-0.1197678	-0.09990591	0.03492463	0.06796647	-0.01191523	-0.007622907	-0.1249488	-0.105266	0.1597129	0.1655823	0.1249478	0.06411674	-0.1477912	-0.04822809	-0.01110724	0.134328	-0.1400205	0.08184527	0.1042402	-0.2422795	0.1326251	-0.08096353	-0.2816003	-0.04099871	-0.1909715	0.1389688	-0.1331991	-0.05465732	-0.07562639	0.03963741	-0.2300445	0.03296896	0.07682671	-0.006666648	-0.1730879	-0.1116585	-0.08285769	-0.07959393	0.06349475	0.02901075	0.07002621	0.02793979	0.087131	-0.04228461	0.08320211	0.03878365	-0.09950915	0.007031711	0.09065404	0.02767172	0.03757298	0.08689597	-0.01566897	0.1039685	-0.1119085	0.07020057	-0.0101326	-0.04531079	0.07091234	0.05881144	0.0163877	-0.02584845	0.00807823	0.02378746	0.0512461	-0.0505288	-0.01094809	0.09181129	0.03027919	0.02169115	0.01382321	0.01474749	0.02492878	0.008534628	0.04577976	-0.004873185	0.00433918	-0.01051507	-0.005432867	0.006097955	-0.01258366	0.001618193	0.09998732	
-0.0617622	-0.003297741	-0.1801575	-0.001697238	0.04976044	-0.1200961	0.03235812	-0.1183194	-0.1436602	0.03359744	0.1291972	-0.288135	-0.0601185	0.2568994	0.06022819	-0.02069306	-0.08544206	0.143952	0.225991	0.1882406	-0.158915	0.06199398	-0.1322885	0.03181155	-0.1272538	0.05508968	-0.2089094	-0.1947097	0.07280982	-0.07668082	-0.04468705	0.04497531	0.1797315	-0.152712	-0.1329104	0.03302085	-0.2873434	0.1544324	-0.1511195	-0.05646776	0.003984404	0.2638245	-0.0432478	-0.03181626	-0.07504684	-0.06424026	-0.0937607	0.03013389	-0.04660589	-0.1537994	-0.03977707	0.2429884	0.05582316	0.09706426	-0.01433828	-0.008563202	0.004536158	-0.0303403	0.02182019	-0.05229631	0.02310446	0.05919743	0.02570824	0.09831881	-0.07270575	-0.03607196	-0.01911806	0.06455882	0.005219746	0.02752625	0.03150834	-0.01326391	-0.01865323	-0.05390062	0.06111945	-0.0558591	0.00485821	0.006472275	-0.01843815	-0.02089728	-0.01537814	-0.007972646	0.02453467	0.03139286	0.01888586	-0.01497737	-0.05514566	-0.0001993418	0.004662435	5.19933E-05	-0.009366947	-0.03288129	0.002919903	-0.0005052916	-0.03378289	0.006269661	0.00145559	0.003754872	0.001618286	0.09998739	
-0.02264604	-0.07277619	0.1493291	-0.07993483	-0.1243548	-0.2189145	0.003073351	0.2291452	-0.1196434	0.07131425	-0.2036611	0.1181539	-0.03411014	0.129649	0.01402664	0.1642865	-0.05580579	0.05277968	-0.07307081	-0.08736056	-0.2237903	-0.2379064	0.03663528	0.2304342	0.5259051	0.2379555	0.2344897	-0.04362619	0.1410225	0.02386439	-0.1345389	0.0851329	0.1823024	-0.104128	0.06487491	0.06699953	-0.09886003	0.008371181	-0.008031559	-0.03922853	0.1136953	0.03386563	0.02138985	0.06537721	-0.02791112	-0.04437554	-0.06150149	-0.01827351	-0.004380815	-0.05249022	7.230127E-05	0.02011634	-0.01922527	0.02054649	0.007395832	-0.02163886	-0.01239326	-0.004538212	-0.02511616	-0.01208828	-0.01433223	-0.03206531	-0.03247292	0.01894225	0.002706571	0.03236378	0.02637361	-0.03166083	0.01020055	0.004307266	-0.006834238	-0.0120301	0.00789551	0.009599634	0.02595175	0.0007665223	0.008016796	-0.03177103	-0.007027571	0.0120441	-0.005181675	0.001377496	0.001690828	0.01312046	0.007313515	-0.003064248	-0.01119725	0.001107175	-0.0004329894	-0.0009575111	-0.01078262	-0.001938487	-0.006655306	0.0006648442	-0.0007528333	-0.0006247669	0.001066303	-0.002183833	0.001618212	0.09998848	
-0.06205362	-0.02282554	0.06768999	-0.07269363	-0.1071592	-0.1760862	0.001330464	0.123707	0.05266067	-0.1584514	-0.07118075	-0.09674868	0.1865567	-0.03377041	0.05535601	0.1834567	-0.2009266	-0.1096031	0.2306938	-0.4364147	-0.2067433	0.471196	-0.05924966	-0.1760395	-0.008165086	-0.06046395	0.04801796	0.1394421	-0.04165808	-0.02741365	0.1189611	0.1174602	-0.06042453	-0.1552092	0.04837439	-0.2121093	0.03918262	-0.109172	-0.04110885	0.02862943	-0.07434577	0.08688879	0.06309044	0.03649724	-0.05655268	0.01208985	-0.02731675	-0.04252412	-0.07755325	0.0006161687	-0.0229206	0.044656	0.007690325	0.04547946	0.08203142	0.02165478	0.05647155	-0.02817083	0.003164964	-0.04661854	0.002432209	-0.01182542	-0.005252456	-0.03761048	-0.008175823	0.003810696	0.002006027	-0.02766006	-0.01753643	0.02309879	0.03736142	0.01769855	-0.009902915	-0.005307549	-0.01771682	-0.0004398178	-0.05087339	-0.02201141	-0.02222267	0.03947518	-0.01680693	0.01339804	0.003842831	0.01617881	-0.002827561	0.00540735	-0.00308989	-0.006329726	-0.003507269	0.002983249	0.01837898	0.01223762	-0.01052349	0.01929226	-0.003901731	-0.002197023	-0.0008878441	-0.004081309	0.001618448	0.09998859	
-0.08494107	-0.02191637	0.08713671	-0.005569869	-0.2178588	-0.3186487	-0.08739451	0.09260385	-0.156938	0.1949196	-0.2613345	0.06294709	-0.03205841	0.1245377	-0.04705717	0.05337849	0.0674204	-0.08669843	-0.0009906922	0.1443141	0.04325233	0.02567156	0.07443616	-0.07808779	-0.140092	-0.1457344	-0.1733356	-0.0139794	-0.01527781	-0.07271913	0.03753157	-0.07652043	0.07680769	-0.03192447	-0.006491384	0.01114995	0.1042632	-0.007531166	-0.04393494	0.1783625	-0.150959	-0.1293751	-0.1239178	0.02882245	0.1411453	-0.1575968	0.2363723	0.1569062	0.01212537	0.1319121	-0.147772	0.04318514	0.04954524	0.1972323	-0.1091976	-0.1662006	0.1200646	0.1240821	-0.06242765	0.05815035	-0.09485518	0.1424779	0.03722293	-0.1546766	0.08481938	-0.03777867	-0.1769273	0.0297653	0.07800253	-0.02103421	-0.1034075	-0.03540648	-0.03557805	0.05000341	0.05211502	-0.008712056	0.008706927	-0.005893964	-0.03226485	-0.02274204	0.02992997	-0.008803209	-0.007051239	0.003735292	-0.002556961	0.02441229	0.02815968	0.02697605	-0.02278822	-0.03079783	-0.0419479	-0.009541076	-0.01639868	-0.009264178	-0.00609106	-0.03127632	-0.001216257	0.01036574	0.001618237	0.09998702	
-0.05765348	-0.02851539	0.101643	-0.05352054	-0.1913964	-0.2827212	-0.09929091	0.1183802	-0.1134988	0.1614321	-0.2713069	0.09122837	-0.08178999	0.08932617	-0.04835252	0.03882914	0.1295815	-0.09424192	0.06666573	0.09372036	0.09348177	0.002179898	0.08724485	-0.001736965	-0.2156128	-0.03411537	-0.1490025	-0.1010059	0.004961617	-0.07706797	0.1436436	-0.06776435	-0.2128557	0.1134912	-0.1366736	0.02374104	0.04313876	0.05893384	0.1159844	-0.03890698	0.03067896	0.09597293	0.1205849	0.02696297	-0.1035825	0.1428354	-0.1921035	-0.1668863	0.03068049	-0.08025294	0.1336127	-0.006726413	-0.1581119	-0.2468861	-0.002809618	0.178434	-0.1519016	-0.08253681	0.04950173	-0.04087543	0.09807884	-0.1666628	-0.03445692	0.132136	-0.06609054	0.001448885	0.1594351	0.006885522	-0.1225313	0.02149422	0.09509607	0.03573216	-0.01533012	-0.06564272	-0.06381274	0.009140288	-0.03014288	0.0279645	0.03600903	-0.01181437	-0.03188088	0.01391062	-0.00104025	-0.03605362	0.004058783	-0.01115491	-0.01304309	-0.02116041	0.006854061	0.03845135	0.03557742	0.006177404	0.007805894	0.0003249854	0.01332593	0.0110326	0.01570982	-0.002742653	0.00161847	0.09998575	
-0.07969907	-0.01257351	-0.2114646	0.04553943	-0.05387881	-0.1259336	-0.01141538	-0.1039966	-0.02949579	0.05587041	0.1834355	-0.2618	-0.1628809	0.07099342	0.01527627	0.03090399	0.07540366	-0.0864885	-0.2128564	-0.1077914	-0.09819672	-0.100051	0.1026176	0.2508644	0.1098462	-0.0618636	-0.05996166	0.045239	-0.04766031	0.0842233	0.002014778	-0.3097016	-0.1325206	0.132208	0.1385883	-0.3687153	0.2525862	-0.09218485	-0.1638807	-0.01225018	-0.03649204	0.1765009	0.1219113	0.001080531	0.1043289	-0.09968246	-0.01504692	-0.176718	0.1153179	-0.05255097	0.06088699	0.05702047	0.05365347	0.02633368	-0.02351314	0.06423262	0.001238574	-0.04212989	-0.1085624	-0.03638804	-0.07113966	0.04329435	0.08850107	-0.08051606	0.03191711	0.05661315	0.02586561	0.03262597	0.006935202	-0.01788354	0.004956566	0.02032778	-0.02468824	-0.0063331	-0.005811142	-0.03188989	-0.01472641	-0.0008138401	-0.008581491	0.0594909	-0.001582143	-0.01002224	-0.01476454	0.03608763	-0.06499441	-0.01667313	0.04138392	0.002919108	0.01267189	0.01260158	0.004693689	0.003160517	-0.004323771	0.01437858	0.009740798	-0.01999108	0.01447989	-0.008377101	0.001617869	0.0999859	
-0.05174008	0.0007390553	-0.2141824	-0.02349012	0.06452	-0.1226397	0.0417036	-0.1173429	-0.1265021	0.1435459	0.09842274	-0.2912644	-0.09142412	0.2795889	0.07539085	-0.06235924	-0.2227502	0.074714	0.2009974	-0.04996897	-0.05063866	-0.008543571	0.06622092	0.04334791	0.1134512	-0.09326236	-0.005828253	0.03270969	-0.07644597	0.2259598	0.08577402	0.1890742	-0.07017288	0.02562554	-0.08822216	0.1715594	0.1663085	-0.01703372	0.08847673	0.05500943	0.1546929	-0.4157354	-0.07849971	0.01069845	0.008812417	0.05570912	0.1016411	-0.06923711	0.009623958	0.1541056	0.03176773	-0.2326258	-0.09771861	-0.07676336	0.06453921	0.002002451	-0.005690389	0.04973628	0.05465692	0.03769597	0.001571951	-0.1018953	-0.04960683	0.003797255	-0.01221316	-0.007376993	0.05381879	-0.07372562	-0.04355862	0.01919291	-0.03337527	0.003384406	0.008222704	0.03876885	-0.05149166	0.06038406	0.01955154	-0.03504728	0.004666691	0.009194603	0.0172684	0.0285149	-0.01187328	-0.03256249	0.02415891	0.005689644	0.006071658	0.01022323	0.0233733	0.0107419	-0.02365678	0.01844129	-0.007599804	0.0009060047	0.03826065	0.01326948	-0.01043098	0.005080271	0.00161845	0.09998621	
-0.08319462	-0.02417541	-0.06667177	0.03647628	0.05364255	-0.1209793	0.04315295	0.09096007	-0.07449357	-0.07607382	-0.06750003	-0.0007886006	0.2454194	-0.04837253	0.03665854	0.4032682	-0.1610613	0.3780799	-0.2305696	0.001199704	0.04932583	-0.2614549	-0.2754775	0.08572741	-0.197907	-0.1317105	-0.04436105	0.2171096	-0.2183783	-0.05434775	-0.1150673	0.1614586	-0.05678144	0.1872102	-0.03378778	-0.01550605	0.1313835	0.06099065	-0.05448633	-0.1000048	-0.03668307	0.02261937	-0.1081181	-0.08951759	-0.03069251	0.08904456	-0.03500784	0.007593601	-0.05167281	-0.01297002	-0.01609598	-0.02057658	0.06364895	0.005319552	0.01402793	0.002183668	-0.02986874	-0.007111089	0.06366065	-0.009659542	0.0394183	0.03932247	0.04069791	0.02738069	-0.04156231	-0.02565335	0.00510808	-0.003680838	0.0421626	-0.03497918	-0.01823082	0.0009240297	-0.01361722	0.007705866	0.004778316	0.006608112	0.03438163	0.02545176	0.009169728	-0.03333015	-0.02173316	0.006720109	0.01600488	-0.007237569	-0.01448022	-0.01910106	-0.008988893	-0.0004888269	0.00920282	0.01557739	-0.0008478338	-0.01100396	-0.001583596	4.821136E-05	-0.0123523	-0.00936641	0.00147551	0.0002230992	0.001618307	0.09998471	
