0.04042453	-0.01950025	0.01013224	-0.01466978	-0.1985074	0.0499648	-0.265642	-0.1241159	-0.1251817	0.06586397	-0.1657462	0.03025169	0.2846067	-0.2469051	-0.1771602	-0.07622073	-0.01675561	0.01777924	0.09143246	0.03886931	-0.05193499	-0.02277048	-0.09079702	-0.06088552	0.02553978	0.08923737	-0.002938788	-0.1041405	-0.0453315	0.04091409	-0.2225904	-0.2197963	-0.05783162	0.09086414	0.08633707	-0.06374335	0.112766	-0.00825677	0.07455569	-0.06829561	0.1788065	-0.02580972	0.01064506	-0.1222415	0.06879208	0.1804989	-0.1117378	0.0849875	0.02225826	0.003353244	-0.2683379	-0.05994599	0.1638317	0.1147264	-0.01231718	0.07931601	-0.217947	0.06393041	0.1231468	0.01834461	-0.02898614	-0.007455421	-0.002411705	-0.1004186	-0.1333202	0.1017562	0.1227849	0.03391235	0.06125605	0.08883892	-0.1143347	0.07953026	-0.06208111	0.042801	0.009338626	0.01313189	0.1294907	0.05533505	-0.05405547	-0.04423221	0.01183221	0.02497808	0.03144238	0.05625583	0.04427031	0.01862295	-0.01533107	0.05029119	0.0334322	0.02501911	0.01502652	0.009684713	0.09209684	-0.04347748	-0.006563272	-0.02713922	0.0474776	-0.00706514	-0.02475795	0.007172741	-0.02045155	0.002608187	-0.008042074	-0.03773183	0.02280738	-0.004849704	0.01701319	-0.005094885	0.0005009897	-0.09534481	
0.03908635	-0.03198052	0.03356884	-0.09531562	-0.1107824	-0.008705576	-0.2881876	-0.1029973	-0.1214472	0.02455096	-0.1730799	0.09208851	0.1600336	-0.3062168	-0.07005975	-0.16426	0.08968311	-0.0109974	0.1158639	0.05353091	-0.02203601	-0.007912748	0.02908631	-0.01175396	-0.07500673	-0.04593012	0.06165482	0.06332039	-0.1982341	-0.08918529	-0.02918474	-0.101409	0.1069981	-0.1205913	0.1433008	-0.1752018	-0.0611255	0.1625953	0.1773401	0.08646248	-0.09848572	0.01557246	-0.05329917	0.1913973	-0.1704556	-0.1974115	0.2073643	-0.08998054	0.09631102	0.07655495	0.1913057	0.002303171	-0.07580365	-0.1472295	0.001321649	-0.05212452	0.1629786	0.005766016	-0.07261093	0.06630725	0.04106004	0.01154666	0.08350356	0.07686879	0.020968	-0.1001807	-0.06882443	-0.02698838	-0.05813492	-0.1309016	0.02341507	-0.001774984	0.05923348	-0.0831474	-0.001687741	-0.02219683	-0.09175716	-0.08839182	0.08613647	0.0416738	0.04983792	-0.01366369	-0.03837573	-0.06102577	-0.05397134	-0.05982092	-0.02745943	-0.06650691	-0.004558782	-0.0338199	0.006098493	-0.01438377	-0.08574051	0.02623611	-0.007742208	-0.004920938	-0.09544589	-0.001906025	0.06281294	-0.03103279	0.0254467	0.00326263	-0.00021337	0.0233855	-0.03881204	0.01268522	-0.01281264	-0.003744902	0.000501288	-0.09534504	
0.04505631	-0.01179447	0.1075649	-0.1317401	0.09060311	-0.03497386	-0.1246717	-0.09739963	-0.03872856	-0.04071197	-0.1427909	0.1827856	0.2142433	0.3021033	0.05816032	0.1143128	0.006432687	0.04186525	-0.1340129	0.004224506	-0.07841441	0.2678145	0.1023	0.1741855	-0.098952	-0.1595147	0.008712429	0.051876	0.2231739	-0.02889555	0.1072789	0.1065195	0.147447	0.0002979435	0.03914322	-0.378145	-0.1452417	0.02704652	0.007873474	0.05298697	0.0003869378	-0.06739403	0.1485005	0.08956081	-0.0633905	0.2049087	0.1133283	0.03355187	0.04994946	0.01129957	-0.09138527	-0.1083296	-0.08746654	0.1314883	0.006050829	-0.04051802	-0.08578745	-0.03339937	-0.03917322	-0.1100465	-0.109293	0.08128895	-0.1511538	-0.09664249	-0.007012753	0.007696651	-0.002298148	-0.05348465	-0.007255193	-0.008280097	0.06799382	0.03953361	-0.03193713	0.1369492	-0.001162849	0.08033203	-0.004355652	-0.04557382	0.03426462	-0.03998616	0.02850689	0.04702996	0.04477849	0.0004543711	0.03579642	0.03161921	0.01963679	-0.004508613	-0.006139846	-0.02252429	-0.03293771	0.01132517	0.05962171	-0.02083341	-0.0249383	0.008329311	0.007777994	0.02829132	0.01334815	0.03097825	-0.003051315	-0.008298879	0.01138074	0.01139544	0.009741196	-0.00673484	0.005398407	0.006793306	0.0005011503	-0.09534512	
0.02007244	-0.01445012	-0.1188834	0.1602862	-0.0527256	-0.07913863	-0.1928438	0.02267413	0.2643887	0.04948648	-0.04400735	-0.1582424	-0.1693003	0.1962987	0.04601787	0.07027926	0.1562733	0.07405548	-0.1044881	0.01380906	-0.2010764	-0.1759003	0.0699782	-0.1004849	0.2807491	-0.1402943	-0.2040625	-0.4075436	-0.2748452	-0.2728069	0.04653003	-0.1364812	0.1623794	0.07456802	-0.1130048	-0.1483148	-0.0230618	0.1359238	0.02148776	-0.0604013	0.04214686	-0.0153104	0.03875368	-0.03342585	-0.08652802	0.02479295	0.07994568	0.01909081	-0.01572262	0.01176783	0.006144641	0.003031188	-0.004124331	0.06089523	0.01692009	-0.004141107	-0.003796062	-0.02088156	-0.01241111	0.01176261	0.003838288	0.02296366	-0.01130708	-0.03326483	-0.00521743	-0.01486593	0.007672275	-0.0005952352	0.0352592	0.01535372	-0.04433341	0.01042987	0.02727561	0.005255036	-0.02193991	0.01404737	-0.005732465	-0.01910236	0.01160179	-0.01438802	-0.004806857	0.01657509	0.01431094	-0.01806779	-0.01205511	0.001992049	0.0008579292	0.005298824	-0.01261276	0.02229231	-0.01908406	0.006642937	0.0005230297	0.009364801	-0.01852664	0.005449055	0.007765363	0.00841789	0.01030045	0.01127739	-0.004087272	-0.003333701	0.01419107	0.0005379963	0.01553186	-0.008540211	-0.0009624958	-0.001430842	0.0005010384	-0.09534536	
0.0319301	-0.05054992	-0.02958613	0.1019198	-0.07439241	-0.07683104	-0.1591327	0.08871568	0.06461661	0.001019062	-0.0148726	-0.03811672	0.06231418	-0.08058213	0.2552669	0.1167859	0.179181	0.3383954	-0.2495388	-0.2321412	0.08578628	-0.2754117	-0.09450648	-0.02030506	-0.5202114	0.01063404	-0.07094199	0.0781368	-0.01638089	-0.02116711	-0.04982878	-0.03779475	-0.06007957	-0.1186821	-0.1457349	0.02823426	0.0451412	-0.189192	0.1310357	0.02097588	-0.1098052	0.07991342	0.1258447	0.0136796	0.089872	-0.0284166	0.01861052	-0.05073711	0.0222718	-0.04041161	-0.02644849	-0.01546946	0.04286942	-0.02401477	0.0147617	0.04236326	-0.05019671	-0.093211	-0.01033269	-0.02963343	-0.01230763	0.05492632	-0.08290205	-0.01833108	-0.0203221	0.07960381	-0.02298856	0.01779162	0.01374082	0.009868714	0.04891593	-0.009022176	-0.006789494	-0.02411077	-0.02164282	-0.007458915	0.01230388	-0.0009426087	0.006986366	-0.0006451	0.008179458	-0.004743258	-0.05415955	0.01393588	0.009580172	0.01860139	0.04086664	0.03881133	-0.005768245	0.01408297	-0.003924729	-0.01490017	-0.02489078	0.01333594	-0.03050623	0.006120576	0.01282395	0.01537684	0.0131921	-0.008201049	-0.009325331	-0.02514416	0.01450005	-0.003717392	-0.003824644	0.02229585	0.000856677	-0.0142099	0.0005011935	-0.0953451	
0.04268426	-0.04391438	-0.058792	0.1041454	-0.1101929	-0.05169431	-0.3531001	-0.1208407	0.2026336	0.02155179	-0.1799665	-0.1674592	-0.1954436	0.07374065	0.04560624	-0.1986309	-0.006068665	-0.05373121	0.09400982	-0.06356878	-0.002971133	0.1713475	-0.0571987	0.01289711	-0.007309654	0.06300916	-0.0268914	0.1243034	0.1522792	0.08594315	0.08749753	0.05284559	-0.03400452	-0.1003017	0.0498957	-0.003815863	-0.153012	0.01908238	-0.09275518	0.0002377093	0.003700021	0.01666139	-0.1225922	0.04352859	0.2213345	0.004011719	-0.152792	0.008050106	-0.1656915	-0.1445071	0.06034496	0.1619159	0.03431224	0.09096836	0.01278915	-0.06236062	-0.04039849	-0.2027042	0.2039841	0.06015351	-0.1978119	-0.08182056	-0.05707476	0.1130849	-0.06354469	-0.04779053	-0.1872092	0.007589633	-0.1386272	-0.1163999	-0.01519277	-0.02583785	-0.03325141	-0.1105663	-0.01298544	-0.08304942	-0.0176429	0.03038919	-0.0187386	-0.02891329	-0.0001546647	-0.07156383	0.07531469	0.08949935	0.005168483	-0.007327204	0.00694675	-0.1119134	0.01114633	-0.03404494	-0.04368426	0.0394173	0.04910892	-0.01407431	0.02876157	-0.02147169	0.01711903	-0.01900701	-0.005142681	-0.05114146	0.01655562	0.02702738	0.002175374	-0.01821721	0.02730714	-0.02756784	-0.01940287	-0.004801073	0.0005010188	-0.09534362	
0.03076806	-0.03320826	-0.06171821	0.1330439	-0.1160186	-0.08508442	-0.2820984	-0.1000991	0.2013679	0.05216124	-0.1388988	-0.2061767	-0.1834447	0.08764139	0.005329872	-0.1755595	-0.02383085	-0.07690844	0.009695461	-0.04531716	0.04859466	0.135614	-0.1008691	0.05530943	0.03828329	-0.04420881	0.05080065	0.1507416	0.146651	0.09942373	0.04487664	0.15801	-0.01922422	0.06444053	0.1157003	0.1001938	0.2121176	-0.1459535	-0.06340004	0.1535833	-0.004179641	0.07099351	0.1137806	-0.1153686	-0.08150448	-0.03475638	0.1419301	-0.0147118	0.1124289	0.1101113	-0.006702671	-0.08108004	0.04554268	-0.1041078	0.02497492	0.01141376	0.04921948	0.2400237	-0.2303979	0.006300218	0.1823584	0.005664803	0.07162651	-0.1045351	0.1522688	0.0007613681	0.1647657	0.01666681	0.1712442	0.1254607	0.03882292	0.01370482	-0.006590224	0.1320301	0.03531198	0.0676713	0.06048866	-0.01917459	0.004670063	0.006823385	0.01381221	0.07509398	-0.06521016	-0.04638437	0.008418662	-0.003851122	0.01660725	0.09635544	0.03835026	-0.001329873	0.03610175	-0.04580595	-0.04069207	0.03146651	0.007588275	0.01857133	-0.03247591	-0.005838323	0.005519959	0.04967833	-0.0219194	-0.02214747	-0.005420963	0.01558475	-0.01724369	0.03717424	0.007608711	0.004152958	0.0005009478	-0.09534635	
0.06347278	-0.01582789	0.1080991	-0.1716607	-0.01867957	-0.005447769	-0.1658458	-0.08322442	-0.06182278	0.08811738	-0.1237273	0.1807218	0.2404827	0.1270308	-0.07245757	-0.04552032	-0.01205429	-0.05676144	0.1151273	-0.139505	-0.1128523	-0.1658426	-0.07274025	-0.06297213	0.2236267	-0.009030467	0.04009762	-0.1686408	0.0248173	0.04912515	0.1695438	0.001452039	-0.01772721	-0.00600724	-0.1880029	0.4019556	-0.05914481	-0.292408	0.03820112	-0.03882918	-0.2169898	-0.1831696	0.1445476	-0.02065364	0.05480348	0.0229397	-0.04338451	0.01053574	-0.1551852	-0.03043105	0.08621211	-0.05829991	-0.09398769	-0.06749175	-0.07049722	0.03848377	0.1280137	0.05401414	-0.07746114	-0.07571203	-0.0281454	-0.02676298	-0.144865	-0.06089506	0.02011715	-0.03715294	-0.1022856	0.002671694	-0.05349834	0.01998649	0.07054675	-0.08468034	0.1186209	0.00843808	-0.02315925	-0.00502139	-0.01986773	0.0004584882	0.0275967	-0.001997084	-0.03026294	-0.01121028	-0.05740603	0.01557506	0.01070794	0.04541313	0.02291557	-0.001368291	-0.05215902	-0.00188152	0.003909448	0.03131553	-0.0333007	-0.02420446	0.04859496	-0.03302528	0.02561962	0.01677682	-0.02805965	-0.02523615	0.004077313	-0.0009297355	0.002163868	0.01689446	-0.00549421	-0.0009921106	0.006545325	-0.01658557	0.0005010233	-0.09534533	
0.04993236	0.009905527	0.1365603	-0.1372716	0.1177041	-0.04264149	-0.1093174	-0.1234921	-0.02351664	0.03537318	-0.2194782	0.1674393	0.1836336	0.3336912	0.05240326	0.1383221	-0.03844634	0.1967265	-0.1065688	0.05444947	0.05960909	0.09449721	-0.02214666	-0.06403884	-0.006349535	-0.009720702	-0.07209372	-0.05716188	0.06866921	0.06160131	-0.07124787	-0.0509998	-0.1779026	0.07589594	-0.1530542	0.04155767	0.04105814	0.08719186	-0.1891187	-0.1688433	0.1566196	0.1844229	-0.2183262	-0.1102363	-0.07871583	-0.2820751	-0.1078032	0.006516416	0.114685	-0.005479217	0.1765805	0.131017	0.0768437	-0.1187803	0.05890422	0.02108442	0.0244805	-0.03419813	0.01098257	0.09466092	0.1304724	-0.01629708	0.1845856	0.1011952	0.0007944662	0.03403971	0.100462	0.03057656	0.05319365	0.0169146	-0.06055439	0.004071692	-0.03914725	-0.07460639	-0.02893578	-0.03901346	-0.01928589	0.06809984	-0.04252807	0.02626702	-0.01217802	-0.03131013	-0.02079291	0.008974743	-0.07287026	-0.009603268	-0.03328874	0.004926262	0.03985382	0.01838185	0.02367651	-0.01839966	-0.06858424	0.02355498	-0.01870706	-0.001543996	-0.03923927	-0.02644768	-0.001178443	0.006165153	0.01898108	-0.003354914	-0.03292007	-0.002854247	0.0177258	-0.005544246	-0.006099978	-0.0110179	0.0005011504	-0.09534537	
0.03606768	-0.0628882	0.0148368	-0.08889938	0.04712975	-0.06728269	-0.1159338	0.09544647	0.06920631	-0.1134615	-0.03571369	0.01042456	-0.1144271	-0.03159888	0.07304805	0.2511388	0.487956	-0.04634486	0.07285237	0.09904057	-0.06857322	0.04268557	0.3317311	-0.07358868	0.07980994	0.2316277	0.3022213	-0.1136006	0.03377869	0.1603284	-0.1883632	0.1212211	-0.1417831	-0.2125759	0.04996246	0.07807636	0.08897941	0.006268369	-0.1418556	-0.1128011	-0.156006	-0.09614144	-0.07072092	0.09767793	-0.0105784	0.1242769	0.01203735	-0.03302894	0.125757	0.04919937	-0.06067697	-0.04456726	0.009042429	-0.02251896	-0.04626513	0.02872115	-0.02683163	0.01438933	0.03247038	0.004459464	-0.01813568	-0.0009147198	0.04798639	-0.0211604	-0.001155211	-0.01590077	0.05130614	-0.007174947	0.006780089	-0.03511167	0.02960474	0.007728635	-0.04350859	0.02713563	0.02680915	-0.03604766	-0.03257645	-0.006597015	0.003628654	-0.000821319	-0.01726573	0.02166357	0.003355121	0.007112703	-0.005909692	0.01157246	-0.02398204	0.006358474	0.02605038	-0.006405129	-0.003826783	-0.01142747	0.02207346	-0.01656665	0.02250473	-0.005766337	0.002481918	0.00551579	-0.01421605	0.005884076	0.007817676	0.01477227	-0.01275921	0.009104475	0.01029928	0.0157061	4.035941E-05	0.007580271	0.0005008505	-0.09534486	
